Dates,Predictions,Actual
2020-01-29,1550.1000144071877,1456.699951171875
2020-01-30,1562.210110384971,1454.25
2020-01-31,1578.3106600828469,1432.780029296875
2020-02-03,1584.0940005369484,1482.5999755859375
2020-02-04,1580.2858111448586,1445.4100341796875
2020-02-05,1580.8686288781464,1446.050048828125
2020-02-06,1584.1356486268342,1475.969970703125
2020-02-07,1586.0722871012986,1479.1099853515625
2020-02-10,1592.8560800738633,1508.6600341796875
2020-02-11,1594.6301105208695,1510.06005859375
2020-02-12,1601.5219681449234,1518.6300048828125
2020-02-13,1606.8079512305558,1513.3900146484375
2020-02-14,1609.0512502379715,1518.72998046875
2020-02-18,1607.3272199817002,1519.43994140625
2020-02-19,1607.754634398967,1524.8699951171875
2020-02-20,1603.9636950679123,1516.989990234375
2020-02-21,1604.7637952156365,1483.4599609375
2020-02-24,1609.7420514412224,1419.8599853515625
2020-02-25,1630.3196442909539,1386.3199462890625
2020-02-26,1662.42472775653,1390.469970703125
2020-02-27,1681.8661816902459,1314.949951171875
2020-02-28,1678.4399355240166,1339.25
2020-03-02,1671.3349736519158,1386.3199462890625
2020-03-03,1670.78812142089,1337.719970703125
2020-03-04,1684.2130472250283,1381.5999755859375
2020-03-05,1691.5888244695961,1314.760009765625
2020-03-06,1685.9645125456154,1295.739990234375
2020-03-09,1684.038179833442,1215.7900390625
2020-03-10,1692.8357376642525,1275.1700439453125
2020-03-11,1698.429449994117,1210.9000244140625
2020-03-12,1685.6715573854744,1111.550048828125
2020-03-13,1668.1840123720467,1214.27001953125
2020-03-16,1657.5280351229012,1073.0
2020-03-17,1661.2429499216378,1118.06005859375
2020-03-18,1659.215966898948,1091.18994140625
2020-03-19,1662.4693572111428,1111.6700439453123
2020-03-20,1664.6944799013436,1068.2099609375
2020-03-23,1670.0253300257027,1054.1300048828123
2020-03-24,1677.4768876619637,1130.010009765625
2020-03-25,1680.0656292028725,1101.6199951171877
2020-03-26,1680.963238734752,1162.9200439453125
2020-03-27,1682.303020376712,1110.260009765625
2020-03-30,1674.0719508118927,1146.31005859375
2020-03-31,1664.7125452943146,1161.949951171875
2020-04-01,1659.8190282769501,1102.0999755859377
2020-04-02,1648.883351702243,1117.030029296875
2020-04-03,1639.0634740777314,1092.699951171875
2020-04-06,1623.9566034264863,1183.18994140625
2020-04-07,1607.36501063779,1182.56005859375
2020-04-08,1604.7904335446656,1207.0
2020-04-09,1606.2818806357682,1206.5699462890625
2020-04-13,1614.2001464553177,1210.4100341796875
2020-04-14,1618.514973897487,1265.22998046875
2020-04-15,1619.509560007602,1257.300048828125
2020-04-16,1616.954492945224,1257.4300537109375
2020-04-17,1610.8364318795502,1279.0
2020-04-20,1600.8131278939545,1261.1500244140625
2020-04-21,1600.5347058065236,1212.1600341796875
2020-04-22,1604.209008384496,1258.4100341796875
2020-04-23,1597.6123291738331,1271.1700439453125
2020-04-24,1597.8207140006125,1276.5999755859375
2020-04-27,1604.885499957949,1270.8599853515625
2020-04-28,1614.9566841162741,1232.5899658203125
2020-04-29,1608.0340991057456,1342.1800537109375
2020-04-30,1595.8919062651694,1346.699951171875
2020-05-01,1597.8016339577734,1317.3199462890625
2020-05-04,1587.3075238503516,1322.9000244140625
2020-05-05,1574.7258874215186,1349.02001953125
2020-05-06,1561.9660970009863,1345.4300537109375
2020-05-07,1566.7118779458106,1369.280029296875
2020-05-08,1574.8061524666846,1384.3399658203125
2020-05-11,1574.571859974414,1403.5899658203125
2020-05-12,1572.1594222970307,1375.1800537109375
2020-05-13,1564.97096766904,1348.3299560546875
2020-05-14,1556.7472995705903,1356.8599853515625
2020-05-15,1542.4359687753022,1373.06005859375
2020-05-18,1535.262025732547,1385.1800537109375
2020-05-19,1540.9216584153473,1374.4000244140625
2020-05-20,1559.8507050462067,1409.1600341796875
2020-05-21,1568.6440400071442,1406.75
2020-05-22,1577.1510504670441,1413.239990234375
2020-05-26,1583.2139915414155,1421.3699951171875
2020-05-27,1587.4456237740815,1420.280029296875
2020-05-28,1593.4918726868927,1418.239990234375
2020-05-29,1598.204860586673,1433.52001953125
2020-06-01,1598.5170051641762,1434.8699951171875
2020-06-02,1601.837146718055,1442.31005859375
2020-06-03,1601.8252470344305,1439.25
2020-06-04,1604.4033338874578,1414.300048828125
2020-06-05,1602.8559907525778,1440.02001953125
2020-06-08,1595.0491846650839,1448.0400390625
2020-06-09,1594.456347629428,1452.0799560546875
2020-06-10,1607.7571737021208,1464.699951171875
2020-06-11,1614.9346682280302,1401.9000244140625
2020-06-12,1613.0698976963758,1412.9200439453125
2020-06-15,1611.3822439163923,1420.739990234375
2020-06-16,1615.5551569908857,1446.469970703125
2020-06-17,1621.3572042435408,1452.5400390625
2020-06-18,1638.5383851975203,1434.1199951171875
2020-06-19,1644.8660080879927,1424.6400146484375
2020-06-22,1644.9737557172775,1450.6600341796875
2020-06-23,1638.4577649831772,1463.97998046875
2020-06-24,1635.369600892067,1432.699951171875
2020-06-25,1641.9958935976028,1441.0999755859375
2020-06-26,1643.816210269928,1362.5400390625
2020-06-29,1642.514988541603,1397.1700439453125
2020-06-30,1642.2680391818285,1418.050048828125
2020-07-01,1643.0914684087038,1442.0
2020-07-02,1647.0010789185762,1469.9300537109375
2020-07-06,1652.4448641091585,1499.6500244140625
2020-07-07,1657.7236059457064,1489.9200439453125
2020-07-08,1668.2436102181673,1503.5999755859375
2020-07-09,1677.5738180428743,1518.6600341796875
2020-07-10,1680.975958660245,1539.010009765625
2020-07-13,1682.4753701239824,1512.22998046875
2020-07-14,1672.089162543416,1520.8599853515625
2020-07-15,1655.7472989112139,1516.8800048828125
2020-07-16,1644.4697968512774,1514.9200439453125
2020-07-17,1639.005687430501,1516.8499755859375
2020-07-20,1635.2993127852678,1563.8399658203125
2020-07-21,1630.7062274962664,1555.9200439453125
2020-07-22,1635.262074187398,1564.8499755859375
2020-07-23,1636.8539312630892,1516.75
2020-07-24,1634.5751970559359,1508.2099609375
2020-07-27,1640.6717227250338,1529.4300537109375
2020-07-28,1644.0099566727877,1503.6500244140625
2020-07-29,1649.4183882027864,1523.510009765625
2020-07-30,1650.0783136039972,1538.3699951171875
2020-07-31,1649.8157934695482,1487.949951171875
2020-08-03,1643.2187442332506,1482.760009765625
2020-08-04,1639.2356466799974,1473.300048828125
2020-08-05,1640.314125970006,1479.0899658203125
2020-08-06,1633.5030865222216,1504.949951171875
2020-08-07,1625.4556421786547,1498.3699951171875
2020-08-10,1627.236982896924,1496.8199462890625
2020-08-11,1632.9893446713686,1480.5400390625
2020-08-12,1637.4158798009157,1507.239990234375
2020-08-13,1634.5333982259035,1516.6500244140625
2020-08-14,1630.7092462331057,1504.6300048828125
2020-08-17,1622.2685590535402,1516.239990234375
2020-08-18,1614.2365175038576,1555.780029296875
2020-08-19,1606.140194490552,1544.6099853515625
2020-08-20,1599.2123962193727,1576.25
2020-08-21,1596.7537060528994,1575.5699462890625
2020-08-24,1599.2077048569918,1585.1500244140625
2020-08-25,1598.0385825186968,1605.8499755859375
2020-08-26,1592.1769725829363,1644.1300048828125
2020-08-27,1581.498543933034,1628.52001953125
2020-08-28,1573.2825805693865,1639.4300537109375
2020-08-31,1567.5171396285295,1629.530029296875
